,tag_type,species,run,brood_year,first_release_date,last_release_date,release_location_code,hatchery_location_code,release_stage,release_strategy,avg_length,cwt_1st_mark,cwt_1st_mark_count,cwt_2nd_mark,cwt_2nd_mark_count,non_cwt_1st_mark,non_cwt_1st_mark_count,non_cwt_2nd_mark,non_cwt_2nd_mark_count,counting_method,tag_loss_rate,release_location_name,hatchery_location_name,release_location_rmis_basin,tagged_adclipped,tagged_unclipped,untagged_adclipped,untagged_unclipped,untagged_unknown
209,NaN,2,NaN,2005,20070430,20070430,3F10511 100414 R,3F10511 100414 H,Y,NaN,135,NaN,NaN,NaN,NaN,5000,669140,0,3160,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,669140,3160,0
210,NaN,3,4,2000,20010412,20010412,3F10511 100031 R,3F10511 100027 H,S,NaN,NaN,NaN,NaN,NaN,NaN,5000,21000,NaN,NaN,NaN,NaN,WHITE R 10.0031,PUYALLUP HATCHERY,PUYA,0,0,21000,0,0
211,NaN,1,3,2021,20220606,20220611,3F10511 100414 R,3F10511 100414 H,NaN,VO,78,NaN,NaN,NaN,NaN,5000,337173,0,3509,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,337173,3509,0
212,NaN,1,3,2021,20220601,20220605,3F10511 100414 R,3F10511 100414 H,NaN,VO,79,NaN,NaN,NaN,NaN,5000,593679,0,6179,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,593679,6179,0
213,NaN,5,3,2006,20070531,20070531,3F10511 100029 R,3F10511 100029 H,F,FR,54,NaN,NaN,NaN,NaN,0,144258,NaN,NaN,W,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,144258,0
214,NaN,3,4,2003,20040505,20040505,3F10513 130028 R,3F10511 100027 H,S,NaN,NaN,NaN,NaN,NaN,NaN,5001,15190,0,310,NaN,NaN,DESCHUTES R 13.0028,PUYALLUP HATCHERY,DES,0,0,15190,310,0
215,NaN,3,4,2005,20060429,20060429,3F10511 100414 R,3F10511 100414 H,S,NaN,202,NaN,NaN,NaN,NaN,5000,155163,0,1837,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,155163,1837,0
216,NaN,5,3,2005,20060425,20060425,3F10511 100029 R,3F10511 100029 H,F,FR,56,NaN,NaN,NaN,NaN,0,247990,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,247990,0
217,12,1,3,2007,20080613,20080613,3F10511 100414 R,3F10511 100414 H,NaN,NaN,74,5000,175783,0,15170,5000,14047,NaN,NaN,NaN,0.074,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,175783,15170,14047,0,0
218,12,1,3,2006,20070529,20070601,3F10511 100021 R46,3F10511 100021 H46,G,FR,86,5000,76631,0,4162,5000,122,0,2012,C,0.0015,COWSKULL ACCLIM POND,COWSKULL ACCLIM POND,PUYA,76631,4162,122,2012,0
219,16,3,4,2011,20120607,20120608,3F10511 100031 R,3F10511 100029 H,S,FR,171,NaN,NaN,NaN,NaN,0,31129,NaN,NaN,B,NaN,WHITE R 10.0031,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,31129,0
220,NaN,2,NaN,2012,20140409,20140416,3F10511 100428 R,3F10511 100414 H,Y,VO,127,NaN,NaN,NaN,NaN,5000,399822,0,3143,NaN,NaN,VOIGHT CR TR 10.0428,VOIGHTS CR HATCHERY,PUYA,0,0,399822,3143,0
221,NaN,3,4,2013,20141013,20141013,3F546 08 NMRLHG R,3F10511 100027 H,S,FR,NaN,NaN,NaN,NaN,NaN,5000,7000,NaN,NaN,NaN,NaN,GREEN LK (KING),PUYALLUP HATCHERY,LAKW,0,0,7000,0,0
222,NaN,5,3,2022,20230226,20230226,3F10511 100029 R,3F10511 100029 H,F,VO,NaN,NaN,NaN,NaN,NaN,0,333000,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,333000,0
223,NaN,5,3,2022,20230215,20230315,3F10511 100029 R,3F10511 100029 H,E,VO,NaN,NaN,NaN,NaN,NaN,0,1520000,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,1520000,0
224,NaN,5,3,2022,20230221,20230221,3F10511 100029 R,3F10511 100029 H,F,VO,NaN,NaN,NaN,NaN,NaN,0,14800,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,14800,0
225,NaN,1,3,2015,20160528,20160602,3F10511 100414 R,3F10511 100414 H,NaN,VO,83,NaN,NaN,NaN,NaN,5000,116251,0,949,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,116251,949,0
226,NaN,2,NaN,2013,20150408,20150417,3F10511 100027 R,3F10511 100027 H,Y,VO,125,NaN,NaN,NaN,NaN,5000,102000,NaN,NaN,NaN,NaN,CLARKS CR 10.0027,PUYALLUP HATCHERY,PUYA,0,0,102000,0,0
227,NaN,1,3,2006,20070605,20070605,3F10511 100414 R,3F10511 100414 H,NaN,NaN,89,NaN,NaN,NaN,NaN,5000,930079,0,4956,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,930079,4956,0
228,NaN,5,3,2022,20230226,20230226,3F10511 100029 R,3F10511 100029 H,F,VO,NaN,NaN,NaN,NaN,NaN,0,83800,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,83800,0
229,NaN,5,3,2022,20230226,20230226,3F10511 100029 R,3F10511 100029 H,F,VO,NaN,NaN,NaN,NaN,NaN,0,104400,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,104400,0
230,NaN,5,3,2022,20230221,20230221,3F10511 100029 R,3F10511 100029 H,F,VO,NaN,NaN,NaN,NaN,NaN,0,89500,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,89500,0
231,NaN,5,3,2022,20230415,20230415,3F10511 100029 R,3F10511 100029 H,F,VO,NaN,NaN,NaN,NaN,NaN,0,701000,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,701000,0
232,NaN,5,3,2022,20230330,20230330,3F10511 100029 R,3F10511 100029 H,F,VO,NaN,NaN,NaN,NaN,NaN,0,104550,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,104550,0
233,NaN,5,3,2022,20230415,20230415,3F10511 100029 R,3F10511 100029 H,F,VO,NaN,NaN,NaN,NaN,NaN,0,104500,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,104500,0
234,NaN,5,3,2022,20230330,20230330,3F10511 100029 R,3F10511 100029 H,F,VO,NaN,NaN,NaN,NaN,NaN,0,112000,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,112000,0
235,NaN,5,3,2022,20230331,20230331,3F10511 100029 R,3F10511 100029 H,F,VO,NaN,NaN,NaN,NaN,NaN,0,112000,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,112000,0
236,NaN,5,3,2022,20230226,20230226,3F10511 100029 R,3F10511 100029 H,F,VO,NaN,NaN,NaN,NaN,NaN,0,110450,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,110450,0
237,NaN,1,3,2022,20230103,20230103,3F10511 100029 R,3F10511 100029 H,F,FR,NaN,NaN,NaN,NaN,NaN,0,256500,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,256500,0
238,NaN,5,3,2022,20230226,20230226,3F10511 100029 R,3F10511 100029 H,F,VO,NaN,NaN,NaN,NaN,NaN,0,280000,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,280000,0
239,NaN,5,3,2022,20230412,20230412,3F10511 100029 R,3F10511 100029 H,F,VO,NaN,NaN,NaN,NaN,NaN,0,148000,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,148000,0
240,NaN,5,3,2022,20230226,20230226,3F10511 100029 R,3F10511 100029 H,F,VO,NaN,NaN,NaN,NaN,NaN,0,104000,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,104000,0
241,NaN,1,3,2022,20230120,20230120,3F10511 100029 R,3F10511 100029 H,F,FR,NaN,NaN,NaN,NaN,NaN,0,200000,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,200000,0
242,NaN,5,3,2022,20230412,20230412,3F10511 100029 R,3F10511 100029 H,F,FR,NaN,NaN,NaN,NaN,NaN,0,14925,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,14925,0
243,NaN,5,3,2022,20230412,20230412,3F10511 100029 R,3F10511 100029 H,F,VO,NaN,NaN,NaN,NaN,NaN,0,14925,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,14925,0
244,NaN,5,3,2022,20230412,20230412,3F10511 100029 R,3F10511 100029 H,F,VO,NaN,NaN,NaN,NaN,NaN,0,14925,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,14925,0
245,NaN,5,3,2022,20230329,20230329,3F10511 100029 R,3F10511 100029 H,F,VO,NaN,NaN,NaN,NaN,NaN,0,14925,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,14925,0
246,NaN,3,4,2002,20030428,20030428,3F10513 130028 R,3F10511 100027 H,S,NaN,NaN,NaN,NaN,NaN,NaN,5001,13000,NaN,NaN,NaN,NaN,DESCHUTES R 13.0028,PUYALLUP HATCHERY,DES,0,0,13000,0,0
247,NaN,5,3,2022,20230329,20230329,3F10511 100029 R,3F10511 100029 H,F,VO,NaN,NaN,NaN,NaN,NaN,0,14925,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,14925,0
248,NaN,5,3,2022,20230329,20230329,3F10511 100029 R,3F10511 100029 H,F,VO,NaN,NaN,NaN,NaN,NaN,0,14925,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,14925,0
249,NaN,5,3,2022,20230329,20230329,3F10511 100029 R,3F10511 100029 H,F,VO,NaN,NaN,NaN,NaN,NaN,0,14925,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,14925,0
250,NaN,5,3,2022,20230329,20230329,3F10511 100029 R,3F10511 100029 H,F,VO,NaN,NaN,NaN,NaN,NaN,0,14925,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,14925,0
251,12,1,3,2002,20030601,20030603,3F10511 100414 R,3F10511 100414 H,NaN,NaN,83,5000,183518,0,8970,5000,8026,0,392,NaN,0.0419,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,183518,8970,8026,392,0
252,NaN,2,NaN,2012,20140409,20140416,3F10511 100414 R,3F10511 100414 H,Y,VO,126,NaN,NaN,NaN,NaN,5000,306925,0,2413,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,306925,2413,0
253,NaN,1,1,2009,20100606,20100606,3F10511 100253 R,3F10511 100029 H,G,FR,74,NaN,NaN,NaN,NaN,1,505000,NaN,NaN,B,NaN,HUCKLEBERRY C10.0253,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,505000,0
254,NaN,1,3,2013,20140606,20140608,3F10511 100414 R,3F10511 100414 H,NaN,VO,NaN,NaN,NaN,NaN,NaN,5000,336117,0,1927,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,336117,1927,0
255,NaN,1,3,2010,20110623,20110624,3F10511 100414 R,3F10511 100414 H,NaN,VO,78,NaN,NaN,NaN,NaN,5000,893970,0,6030,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,893970,6030,0
256,NaN,2,NaN,2013,20150403,20150410,3F10511 100414 R,3F10511 100414 H,Y,VO,130,NaN,NaN,NaN,NaN,5000,355850,0,1680,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,355850,1680,0
257,12,1,3,2020,20210601,20210602,3F10511 100414 R,3F10511 100414 H,NaN,VO,78,5000,55021,0,433,5000,433,0,3,NaN,0.0078,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,55021,433,433,3,0
258,NaN,1,3,2016,20170531,20170605,3F10511 100414 R,3F10511 100414 H,NaN,VO,77,NaN,NaN,NaN,NaN,5000,487844,0,2156,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,487844,2156,0
259,NaN,1,3,2015,20160528,20160602,3F10511 100414 R,3F10511 100414 H,NaN,VO,82,NaN,NaN,NaN,NaN,5000,323389,0,3003,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,323389,3003,0
260,NaN,1,3,2011,20120517,20120517,3F10511 100027 H01,3F10511 100029 H,G,FR,98,NaN,NaN,NaN,NaN,5000,457537,0,5213,B,NaN,CLARKS CRK HATCHERY,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,457537,5213,0
261,12,1,3,2009,20100527,20100528,3F10511 100428 R,3F10511 100414 H,NaN,MX,81,5000,185475,0,3021,5000,11585,NaN,NaN,NaN,0.0579,VOIGHT CR TR 10.0428,VOIGHTS CR HATCHERY,PUYA,185475,3021,11585,0,0
262,NaN,2,NaN,2015,20170410,20170413,3F10511 100414 R,3F10511 100414 H,Y,VO,125,NaN,NaN,NaN,NaN,5000,274293,0,2407,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,274293,2407,0
263,NaN,1,3,2019,20190801,20200604,3F10511 100414 R,3F10511 100414 H,NaN,VO,84,NaN,NaN,NaN,NaN,5000,597582,0,18418,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,597582,18418,0
264,NaN,1,3,2016,20170531,20170605,3F10511 100414 R,3F10511 100414 H,NaN,VO,82,NaN,NaN,NaN,NaN,5000,460963,0,2037,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,460963,2037,0
265,13,2,NaN,2014,20160401,20160401,3F10511 100027 R,3F10511 100027 H,Y,FR,122,5000,41616,0,142,5000,285,0,1,NaN,0.0068,CLARKS CR 10.0027,PUYALLUP HATCHERY,PUYA,41616,142,285,1,0
266,NaN,3,4,2007,20080501,20080506,3F10511 100414 R,3F10511 100414 H,S,NaN,195,NaN,NaN,NaN,NaN,5000,122682,0,493,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,122682,493,0
267,NaN,3,4,2005,20050615,20050615,3F567 11 Q5EE2Z R,3F10511 100027 H,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5000,30000,NaN,NaN,NaN,NaN,LK ST CLAIR (THUR),PUYALLUP HATCHERY,NISQ,0,0,30000,0,0
268,NaN,1,3,2007,20080613,20080613,3F10511 100414 R,3F10511 100414 H,NaN,NaN,74,NaN,NaN,NaN,NaN,5000,273818,0,1182,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,273818,1182,0
269,NaN,1,3,2014,20150601,20150605,3F10511 100414 R,3F10511 100414 H,NaN,VO,81,NaN,NaN,NaN,NaN,5000,243485,0,1052,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,243485,1052,0
270,13,2,NaN,2014,20160401,20160401,3F10511 100027 R,3F10511 100027 H,Y,FR,122,0,60550,NaN,NaN,0,415,NaN,NaN,NaN,0.0068,CLARKS CR 10.0027,PUYALLUP HATCHERY,PUYA,0,60550,0,415,0
271,NaN,3,4,2000,20010415,20010430,3F10511 100414 R,3F10511 100414 H,S,NaN,NaN,NaN,NaN,NaN,NaN,5000,117317,0,683,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,117317,683,0
272,NaN,2,NaN,2006,20080425,20080429,3F10511 100414 R,3F10511 100414 H,Y,NaN,130,NaN,NaN,NaN,NaN,5000,703115,0,5385,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,703115,5385,0
273,NaN,3,4,2004,20050401,20050415,3F10511 100414 R,3F10511 100414 H,S,NaN,194,NaN,NaN,NaN,NaN,5000,29347,0,353,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,29347,353,0
274,NaN,1,3,2011,20120527,20120601,3F10511 100414 R,3F10511 100414 H,NaN,VO,84,NaN,NaN,NaN,NaN,5000,741321,0,2454,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,741321,2454,0
275,NaN,2,NaN,2008,20100419,20100423,3F10511 100414 R,3F10511 100414 H,Y,MX,129,NaN,NaN,NaN,NaN,5000,403005,0,4895,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,403005,4895,0
276,NaN,1,3,2010,20110525,20110527,3F10511 100414 R,3F10511 100414 H,NaN,VO,78,NaN,NaN,NaN,NaN,5000,248975,0,1025,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,248975,1025,0
277,NaN,1,3,2001,20020526,20020530,3F10511 100414 R,3F10511 100414 H,NaN,NaN,77,NaN,NaN,NaN,NaN,5000,827000,NaN,NaN,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,827000,0,0
278,NaN,1,3,2022,20230531,20230602,3F10511 100414 R,3F10511 100414 H,NaN,VO,80,NaN,NaN,NaN,NaN,5000,575644,0,13069,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,575644,13069,0
279,NaN,3,4,2008,20090501,20090501,3F10511 100021 R,3F10511 100027 H,S,FR,205,NaN,NaN,NaN,NaN,5000,13207,0,3793,NaN,NaN,PUYALLUP R 10.0021,PUYALLUP HATCHERY,PUYA,0,0,13207,3793,0
280,NaN,1,3,2022,20230531,20230602,3F10511 100414 R,3F10511 100414 H,NaN,VO,80,NaN,NaN,NaN,NaN,5000,328247,0,3617,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,328247,3617,0
281,NaN,3,4,2003,20040505,20040505,3F10513 130028 R,3F10511 100027 H,S,NaN,NaN,NaN,NaN,NaN,NaN,5002,14602,0,298,NaN,NaN,DESCHUTES R 13.0028,PUYALLUP HATCHERY,DES,0,0,14602,298,0
282,NaN,3,4,2006,20070413,20070416,3F10511 100414 R,3F10511 100414 H,S,NaN,205,NaN,NaN,NaN,NaN,5000,35600,NaN,NaN,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,35600,0,0
283,NaN,2,NaN,2002,20040415,20040430,3F10511 100414 R,3F10511 100414 H,Y,NaN,129,NaN,NaN,NaN,NaN,5000,744650,0,10880,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,744650,10880,0
284,NaN,3,4,2013,20141103,20141103,3F546 08 NMRLHG R,3F10511 100027 H,S,FR,NaN,NaN,NaN,NaN,NaN,5000,11000,NaN,NaN,NaN,NaN,GREEN LK (KING),PUYALLUP HATCHERY,LAKW,0,0,11000,0,0
285,NaN,2,NaN,2011,20130413,20130413,3F10511 100414 R,3F10511 100414 H,Y,VO,131,NaN,NaN,NaN,NaN,5000,313998,0,1103,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,313998,1103,0
286,NaN,2,NaN,2015,20170410,20170413,3F10511 100414 R,3F10511 100414 H,Y,VO,127,NaN,NaN,NaN,NaN,5000,272310,0,2390,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,272310,2390,0
287,NaN,1,3,2007,20080613,20080613,3F10511 100414 R,3F10511 100414 H,NaN,NaN,74,NaN,NaN,NaN,NaN,5000,666621,0,2879,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,666621,2879,0
288,NaN,1,3,2013,20140606,20140608,3F10511 100414 R,3F10511 100414 H,NaN,VO,NaN,NaN,NaN,NaN,NaN,5000,309325,0,1773,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,309325,1773,0
289,NaN,1,3,2010,20120401,20120406,3F10511 100414 R,3F10511 100414 H,Y,VO,179,NaN,NaN,NaN,NaN,5000,126720,0,1280,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,126720,1280,0
290,12,2,3,2018,20200202,20200202,3F10511 10 R73,3F10511 100414 H,S,FR,110,5000,50275,NaN,NaN,5000,50295,0,430,B,0.0179,COWSKL & RUSHWTR PDS,VOIGHTS CR HATCHERY,PUYA,50275,0,50295,430,0
291,NaN,1,3,2005,20060530,20060531,3F10511 100414 R,3F10511 100414 H,NaN,NaN,86,NaN,NaN,NaN,NaN,5000,1191302,0,10698,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,1191302,10698,0
292,NaN,2,NaN,2016,20180401,20180401,3F10511 100027 R,3F10511 100027 H,Y,FR,124,NaN,NaN,NaN,NaN,5000,234354,0,446,NaN,NaN,CLARKS CR 10.0027,PUYALLUP HATCHERY,PUYA,0,0,234354,446,0
293,NaN,5,3,2020,20210309,20210309,3F10511 100029 R,3F10511 100029 H,F,FR,NaN,NaN,NaN,NaN,NaN,0,517000,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,517000,0
294,NaN,5,3,2020,20210319,20210319,3F10511 100029 R,3F10511 100029 H,F,FR,NaN,NaN,NaN,NaN,NaN,0,59980,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,59980,0
295,NaN,5,3,2018,20190502,20190502,3F10511 100029 R,3F10511 100029 H,F,FR,54,NaN,NaN,NaN,NaN,0,119800,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,119800,0
296,16,3,4,2017,20180502,20180502,3F10511 100080 R,3F10511 100029 H,S,FR,157,NaN,NaN,NaN,NaN,0,30000,NaN,NaN,B,NaN,CLEARWATER R 10.0080,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,30000,0
297,NaN,5,3,2020,20210308,20210308,3F10511 100029 R,3F10511 100029 H,F,FR,NaN,NaN,NaN,NaN,NaN,0,120250,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,120250,0
298,NaN,5,3,2020,20210322,20210322,3F10511 100029 R,3F10511 100029 H,F,FR,NaN,NaN,NaN,NaN,NaN,0,59980,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,59980,0
299,NaN,5,3,2018,20190314,20190314,3F10511 100029 R,3F10511 100029 H,F,FR,19,NaN,NaN,NaN,NaN,0,459300,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,459300,0
300,NaN,5,3,2018,20190320,20190320,3F10511 100029 R,3F10511 100029 H,F,FR,51,NaN,NaN,NaN,NaN,0,374015,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,374015,0
301,NaN,5,3,2018,20190415,20190415,3F10511 100029 R,3F10511 100029 H,F,FR,50,NaN,NaN,NaN,NaN,0,106950,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,106950,0
302,NaN,5,3,2018,20190415,20190415,3F10511 100029 R,3F10511 100029 H,F,FR,52,NaN,NaN,NaN,NaN,0,125850,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,125850,0
303,NaN,5,3,2018,20190502,20190502,3F10511 100029 R,3F10511 100029 H,F,FR,54,NaN,NaN,NaN,NaN,0,119000,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,119000,0
304,NaN,5,3,2020,20210219,20210219,3F10511 100029 R,3F10511 100029 H,F,FR,NaN,NaN,NaN,NaN,NaN,0,2400,NaN,NaN,B,NaN,DIRU CR 10.0029,PUYALLUP TRIBAL HATCHERY,PUYA,0,0,0,2400,0
305,NaN,1,3,2014,20150601,20150605,3F10511 100414 R,3F10511 100414 H,NaN,VO,85,NaN,NaN,NaN,NaN,5000,309065,0,1335,NaN,NaN,VOIGHT CR 10.0414,VOIGHTS CR HATCHERY,PUYA,0,0,309065,1335,0
